Año,Trimestre,Provincia,Accesos por cada 100 hogares,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Total_x,Banda ancha fija,Dial up,Total_y
2022,3,Buenos Aires,78.11,29985.0,27709.0,290315.0,297915.0,267044.0,12419.0,3618689.0,65821.0,4609897.0,4715469.0,6199.0,4721668.0
2022,3,Capital Federal,122.28,5170.0,5742.0,34371.0,67829.0,51946.0,28692.0,1253105.0,105477.0,1552332.0,1545534.0,2145.0,1547679.0
2022,3,Catamarca,65.33,710.0,3840.0,3107.0,5389.0,5099.0,3737.0,50298.0,2208.0,74388.0,70292.0,1.0,70293.0
2022,3,Chaco,43.86,4610.0,9870.0,16782.0,18938.0,8049.0,15828.0,79390.0,3711.0,157178.0,144141.0,5.0,144146.0
2022,3,Chubut,84.38,1090.0,1444.0,45707.0,3094.0,34682.0,15309.0,17563.0,20024.0,138913.0,164874.0,904.0,165778.0
2022,3,Córdoba,88.31,990.0,11312.0,153324.0,111615.0,70989.0,27112.0,650344.0,13873.0,1039559.0,1038600.0,68.0,1038668.0
2022,3,Corrientes,48.21,670.0,3865.0,23427.0,23948.0,7776.0,21706.0,56950.0,7107.0,145449.0,144842.0,4.0,144846.0
2022,3,Entre Ríos,63.67,1070.0,5549.0,47210.0,46855.0,18263.0,32021.0,102195.0,16759.0,269922.0,268937.0,22.0,268959.0
2022,3,Formosa,43.76,970.0,3070.0,23538.0,19545.0,6194.0,5640.0,17704.0,5890.0,82551.0,68537.0,1.0,68538.0
2022,3,Jujuy,58.91,580.0,1879.0,19135.0,15254.0,36083.0,5190.0,45895.0,0.0,124016.0,118823.0,0.0,118823.0
2022,3,La Pampa,96.59,680.0,1887.0,61540.0,9653.0,11592.0,5609.0,22731.0,3012.0,116704.0,115921.0,171.0,116092.0
2022,3,La Rioja,80.66,180.0,6890.0,2842.0,3375.0,24219.0,5331.0,50390.0,0.0,93227.0,86860.0,4.0,86864.0
2022,3,Mendoza,51.03,1030.0,2953.0,44232.0,21977.0,48201.0,17243.0,150043.0,4771.0,290450.0,288746.0,777.0,289523.0
2022,3,Misiones,51.82,510.0,3749.0,36628.0,20758.0,12676.0,19615.0,80330.0,835.0,175101.0,182157.0,0.0,182157.0
2022,3,Neuquén,80.37,1340.0,9910.0,38485.0,1408.0,92.0,67.0,78713.0,14858.0,144873.0,162693.0,468.0,163161.0
2022,3,Río Negro,67.98,1110.0,1221.0,32936.0,1786.0,27934.0,13629.0,42596.0,24271.0,145483.0,160010.0,548.0,160558.0
2022,3,Salta,57.76,1140.0,149.0,32923.0,71199.0,5662.0,1001.0,85661.0,6491.0,204226.0,204536.0,5.0,204541.0
2022,3,San Juan,50.8,240.0,2027.0,30324.0,11247.0,22157.0,678.0,19221.0,11619.0,97513.0,103118.0,281.0,103399.0
2022,3,San Luis,81.74,600.0,3070.0,6563.0,20813.0,12061.0,67438.0,13.0,14815.0,125373.0,121888.0,182.0,122070.0
2022,3,Santa Cruz,43.19,520.0,6841.0,12342.0,11313.0,11378.0,2333.0,4604.0,6470.0,55801.0,49312.0,198.0,49510.0
2022,3,Santa Fe,78.55,4680.0,11132.0,132709.0,198588.0,70897.0,57455.0,396352.0,20209.0,892022.0,887700.0,110.0,887810.0
2022,3,Santiago Del Estero,47.98,1780.0,1384.0,28357.0,58982.0,16087.0,9100.0,12342.0,7920.0,135952.0,119030.0,2.0,119032.0
2022,3,Tierra Del Fuego,99.51,220.0,8310.0,12002.0,14815.0,20102.0,1752.0,1021.0,3351.0,61573.0,53584.0,312.0,53896.0
2022,3,Tucumán,61.14,390.0,2047.0,32571.0,39018.0,25214.0,4348.0,159600.0,2800.0,265988.0,263087.0,30.0,263117.0
2022,2,Buenos Aires,77.58,30639.0,28323.0,295238.0,307554.0,273954.0,129869.0,3535757.0,65849.0,4667183.0,4660984.0,6199.0,4667183.0
2022,2,Capital Federal,121.31,5170.0,598.0,36036.0,72434.0,55372.0,31571.0,1229254.0,105607.0,1536042.0,1534626.0,2145.0,1536771.0
2022,2,Catamarca,62.4,710.0,4130.0,3678.0,6155.0,7165.0,3393.0,43926.0,2207.0,71364.0,67007.0,1.0,67008.0
2022,2,Chaco,43.79,4610.0,1047.0,17603.0,20109.0,8391.0,15974.0,76271.0,3708.0,147713.0,143559.0,5.0,143564.0
2022,2,Chubut,83.19,1090.0,1444.0,45804.0,31217.0,3429.0,14526.0,15394.0,20021.0,132925.0,161901.0,904.0,162805.0
2022,2,Córdoba,87.48,990.0,11971.0,160486.0,120485.0,71923.0,28645.0,619400.0,13426.0,1027326.0,1026367.0,68.0,1026435.0
2022,2,Corrientes,48.35,670.0,3937.0,24253.0,24842.0,8001.0,21719.0,55071.0,7107.0,145600.0,144993.0,4.0,144997.0
2022,2,Entre Ríos,63.9,1070.0,5656.0,48637.0,48557.0,18512.0,32355.0,98769.0,16759.0,270315.0,269330.0,22.0,269352.0
2022,2,Formosa,43.42,970.0,4070.0,23834.0,19706.0,633.0,5910.0,16326.0,5900.0,77349.0,67881.0,0.0,67881.0
2022,2,Jujuy,57.32,580.0,1829.0,19458.0,1579.0,37786.0,5490.0,37391.0,2453.0,106566.0,115314.0,0.0,115314.0
2022,2,La Pampa,92.98,680.0,1887.0,62546.0,9842.0,118.0,5247.0,17125.0,3012.0,100457.0,111356.0,171.0,111527.0
2022,2,La Rioja,80.14,180.0,7280.0,3179.0,389.0,23814.0,5481.0,48920.0,0.0,89243.0,86026.0,4.0,86030.0
2022,2,Mendoza,49.39,1030.0,2954.0,44961.0,22557.0,64138.0,19543.0,121366.0,394.0,276943.0,278785.0,777.0,279562.0
2022,2,Misiones,51.0,510.0,3808.0,37254.0,21712.0,12774.0,19757.0,75107.0,835.0,171757.0,178813.0,0.0,178813.0
2022,2,Neuquén,80.02,1340.0,9990.0,38826.0,15066.0,9205.0,2039.0,76982.0,18717.0,172165.0,161500.0,468.0,161968.0
2022,2,Río Negro,67.85,1110.0,1227.0,33364.0,17938.0,27168.0,13714.0,41972.0,2427.0,138920.0,159216.0,548.0,159764.0
2022,2,Salta,57.54,1140.0,153.0,33732.0,72661.0,6012.0,1156.0,81478.0,6494.0,202826.0,203172.0,5.0,203177.0
2022,2,San Juan,49.46,240.0,2027.0,30385.0,11276.0,24649.0,3728.0,16701.0,11617.0,100623.0,100126.0,281.0,100407.0
2022,2,San Luis,81.76,600.0,3060.0,6840.0,21217.0,11052.0,67438.0,13.0,14815.0,125035.0,121559.0,182.0,121741.0
2022,2,Santa Cruz,43.15,520.0,6841.0,12348.0,11369.0,11885.0,2454.0,3592.0,6440.0,55449.0,48987.0,198.0,49185.0
2022,2,Santa Fe,77.9,4680.0,11757.0,138534.0,204381.0,74133.0,58114.0,373888.0,17584.0,883071.0,878749.0,110.0,878859.0
2022,2,Santiago Del Estero,47.7,1780.0,1401.0,29581.0,59931.0,14606.0,8830.0,10672.0,7920.0,134721.0,118042.0,2.0,118044.0
2022,2,Tierra Del Fuego,99.86,220.0,8310.0,12052.0,14828.0,19968.0,1712.0,1006.0,3351.0,61447.0,53458.0,312.0,53770.0
2022,2,Tucumán,59.31,390.0,2195.0,34461.0,43513.0,23634.0,4863.0,145541.0,2810.0,257407.0,254497.0,30.0,254527.0
2022,1,Buenos Aires,76.08,31591.0,30056.0,313382.0,321756.0,290127.0,161183.0,3381049.0,2628.0,4531772.0,4549131.0,6293.0,4555424.0
2022,1,Capital Federal,111.8,5270.0,5575.0,39918.0,7739.0,61053.0,43289.0,1188072.0,1717.0,1352633.0,1415378.0,2163.0,1417541.0
2022,1,Catamarca,58.21,710.0,4560.0,4386.0,7009.0,8773.0,3761.0,35715.0,2207.0,67121.0,62377.0,1.0,62378.0
2022,1,Chaco,44.06,4610.0,1099.0,16888.0,21235.0,20898.0,13012.0,62946.0,758.0,141446.0,144114.0,5.0,144119.0
2022,1,Chubut,88.05,1130.0,1677.0,61369.0,31856.0,3308.0,13871.0,14055.0,15607.0,142873.0,170701.0,927.0,171628.0
2022,1,Córdoba,85.76,1000.0,12782.0,165922.0,126009.0,73967.0,34892.0,577027.0,13104.0,1004703.0,1003729.0,74.0,1003803.0
2022,1,Corrientes,47.64,670.0,4029.0,24563.0,25665.0,27077.0,10452.0,43631.0,7094.0,143181.0,142574.0,4.0,142578.0
2022,1,Entre Ríos,63.7,1070.0,5745.0,50075.0,4962.0,42294.0,21578.0,81757.0,1675.0,209156.0,267904.0,22.0,267926.0
2022,1,Formosa,34.96,970.0,4480.0,24113.0,6945.0,6613.0,7160.0,15028.0,5880.0,71189.0,54548.0,0.0,54548.0
2022,1,Jujuy,58.06,580.0,1761.0,22141.0,16321.0,37923.0,5760.0,35287.0,2442.0,122215.0,116509.0,0.0,116509.0
2022,1,La Pampa,91.66,3010.0,2223.0,62812.0,9869.0,12044.0,525.0,14400.0,2833.0,107716.0,109560.0,172.0,109732.0
2022,1,La Rioja,78.77,180.0,7780.0,3576.0,4692.0,23624.0,5645.0,45970.0,0.0,91467.0,84299.0,4.0,84303.0
2022,1,Mendoza,48.74,1140.0,3355.0,51230.0,26407.0,74178.0,21566.0,95048.0,3287.0,276211.0,274399.0,786.0,275185.0
2022,1,Misiones,49.04,510.0,3873.0,35655.0,22261.0,26855.0,15854.0,58610.0,8349.0,171967.0,171508.0,0.0,171508.0
2022,1,Neuquén,74.17,1370.0,1123.0,39856.0,15623.0,11163.0,2654.0,71238.0,7885.0,150912.0,149208.0,471.0,149679.0
2022,1,Río Negro,67.04,1160.0,1383.0,35565.0,18859.0,26926.0,14144.0,37729.0,22652.0,158418.0,156821.0,553.0,157374.0
2022,1,Salta,56.11,1140.0,1725.0,35576.0,68246.0,6313.0,2214.0,76838.0,6489.0,198541.0,197510.0,5.0,197515.0
2022,1,San Juan,43.55,260.0,2269.0,32356.0,11914.0,25144.0,2088.0,11916.0,2465.0,88412.0,87888.0,290.0,88178.0
2022,1,San Luis,80.72,610.0,6430.0,8287.0,3837.0,9802.0,68612.0,13.0,28589.0,126180.0,119659.0,185.0,119844.0
2022,1,Santa Cruz,43.34,510.0,6898.0,12710.0,11502.0,12277.0,2628.0,2551.0,4850.0,53926.0,48898.0,204.0,49102.0
2022,1,Santa Fe,77.3,4680.0,12435.0,143796.0,208361.0,84787.0,58018.0,344170.0,18444.0,874691.0,870364.0,115.0,870479.0
2022,1,Santiago Del Estero,47.17,1780.0,1401.0,30220.0,6117.0,13542.0,8490.0,8309.0,7920.0,77779.0,116459.0,2.0,116461.0
2022,1,Tierra Del Fuego,98.29,240.0,8940.0,12849.0,1564.0,18034.0,1767.0,982.0,2421.0,46797.0,52298.0,313.0,52611.0
2022,1,Tucumán,57.39,390.0,2212.0,36028.0,46961.0,21014.0,5211.0,133846.0,2730.0,248392.0,245554.0,30.0,245584.0
2021,4,Buenos Aires,75.66,37821.0,11026.0,352950.0,331292.0,297296.0,196021.0,3259793.0,22958.0,4509157.0,4502772.0,6385.0,4509157.0
2021,4,Capital Federal,111.27,5630.0,1695.0,47133.0,81899.0,66135.0,66755.0,1147939.0,0.0,1417186.0,1409935.0,2184.0,1412119.0
2021,4,Catamarca,55.25,710.0,0.0,6038.0,7855.0,9804.0,3262.0,29827.0,2233.0,59729.0,59089.0,1.0,59090.0
2021,4,Chaco,44.05,4610.0,1120.0,18845.0,22678.0,21937.0,13692.0,58435.0,7585.0,148902.0,143740.0,5.0,143745.0
2021,4,Chubut,82.57,1260.0,1294.0,63698.0,39568.0,31175.0,578.0,2904.0,15763.0,156240.0,159364.0,944.0,160308.0
2021,4,Córdoba,84.51,1000.0,2479.0,184548.0,130892.0,76246.0,41198.0,538700.0,12607.0,987670.0,986693.0,77.0,986770.0
2021,4,Corrientes,45.51,670.0,6450.0,28830.0,26368.0,22922.0,10087.0,39911.0,7082.0,142320.0,135908.0,4.0,135912.0
2021,4,Entre Ríos,63.16,1070.0,3024.0,56043.0,49636.0,38295.0,24068.0,77290.0,16583.0,266009.0,265024.0,22.0,265046.0
2021,4,Formosa,34.45,840.0,0.0,22908.0,6983.0,6811.0,1135.0,13775.0,1967.0,54419.0,53663.0,0.0,53663.0
2021,4,Jujuy,56.92,580.0,1750.0,22446.0,16793.0,38134.0,5640.0,33421.0,2324.0,121088.0,113915.0,0.0,113915.0
2021,4,La Pampa,89.57,3010.0,4930.0,64840.0,9082.0,12259.0,4821.0,12184.0,3027.0,114153.0,106834.0,173.0,107007.0
2021,4,La Rioja,77.92,180.0,10.0,5018.0,5437.0,23559.0,5671.0,43424.0,0.0,83299.0,83124.0,4.0,83128.0
2021,4,Mendoza,47.51,1560.0,1463.0,66428.0,30308.0,75214.0,18621.0,75031.0,3660.0,272285.0,266783.0,804.0,267587.0
2021,4,Misiones,49.06,510.0,50.0,41916.0,23554.0,26721.0,15954.0,54596.0,8335.0,171636.0,171132.0,0.0,171132.0
2021,4,Neuquén,73.3,1400.0,9400.0,42313.0,13264.0,10515.0,331.0,69217.0,7767.0,154207.0,146989.0,477.0,147466.0
2021,4,Río Negro,65.69,1560.0,1174.0,38373.0,19878.0,31255.0,413.0,36142.0,22645.0,151440.0,153189.0,564.0,153753.0
2021,4,Salta,56.81,1140.0,200.0,40673.0,69324.0,6642.0,3535.0,72622.0,6475.0,200611.0,199399.0,6.0,199405.0
2021,4,San Juan,39.59,440.0,1442.0,28906.0,10955.0,23978.0,3980.0,9800.0,4435.0,83936.0,79667.0,291.0,79958.0
2021,4,San Luis,80.3,620.0,2640.0,8550.0,4276.0,9107.0,67363.0,9.0,29218.0,121783.0,118662.0,187.0,118849.0
2021,4,Santa Cruz,43.05,520.0,2970.0,20305.0,11641.0,13054.0,177.0,876.0,4910.0,54453.0,48276.0,210.0,48486.0
2021,4,Santa Fe,77.09,4670.0,5810.0,169706.0,206856.0,8569.0,62349.0,322015.0,18777.0,798752.0,866265.0,176.0,866441.0
2021,4,Santiago Del Estero,47.05,1780.0,9090.0,31915.0,61524.0,12205.0,8000.0,7537.0,7930.0,139981.0,115859.0,2.0,115861.0
2021,4,Tierra Del Fuego,98.4,260.0,3850.0,13505.0,16534.0,16562.0,1748.0,1017.0,258.0,53734.0,52042.0,315.0,52357.0
2021,4,Tucumán,55.93,390.0,970.0,37321.0,48736.0,21023.0,5326.0,125857.0,2400.0,242023.0,238609.0,30.0,238639.0
2021,3,Buenos Aires,71.68,37193.0,31149.0,1108940.0,248153.0,141383.0,192797.0,2482266.0,9728.0,4251609.0,4246425.0,5184.0,4251609.0
2021,3,Capital Federal,111.27,2950.0,6030.0,156978.0,67013.0,39785.0,73502.0,1075229.0,0.0,1421487.0,1411797.0,1608.0,1413405.0
2021,3,Catamarca,52.71,710.0,0.0,6755.0,8428.0,10517.0,1659.0,26618.0,2206.0,56893.0,56253.0,1.0,56254.0
2021,3,Chaco,42.96,3010.0,1120.0,22545.0,20986.0,23852.0,14412.0,49705.0,7958.0,143588.0,139868.0,3.0,139871.0
2021,3,Chubut,80.71,1040.0,1050.0,89168.0,26281.0,18538.0,532.0,1643.0,14907.0,153159.0,155266.0,800.0,156066.0
2021,3,Córdoba,81.28,990.0,2452.0,204989.0,141285.0,6505.0,47198.0,476459.0,9256.0,889134.0,946726.0,62.0,946788.0
2021,3,Corrientes,44.9,670.0,6450.0,29629.0,28478.0,24792.0,9687.0,35468.0,5053.0,140227.0,133816.0,3.0,133819.0
2021,3,Entre Ríos,62.18,1070.0,3024.0,61354.0,59776.0,39114.0,16284.0,67961.0,12755.0,261338.0,260360.0,15.0,260375.0
2021,3,Formosa,33.96,3810.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,56224.0,52795.0,0.0,52795.0
2021,3,Jujuy,55.69,480.0,1750.0,23884.0,16417.0,37755.0,5610.0,29917.0,2401.0,118214.0,111158.0,0.0,111158.0
2021,3,La Pampa,84.28,2980.0,3130.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,105986.0,100371.0,116.0,100487.0
2021,3,La Rioja,77.26,180.0,10.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,82331.0,82157.0,3.0,82160.0
2021,3,Mendoza,45.55,360.0,310.0,151871.0,1264.0,62628.0,7596.0,21087.0,500.0,245616.0,255320.0,619.0,255939.0
2021,3,Misiones,45.57,510.0,50.0,41932.0,25099.0,26079.0,14792.0,42291.0,8279.0,159032.0,158528.0,0.0,158528.0
2021,3,Neuquén,69.71,1120.0,3270.0,57441.0,8566.0,6234.0,3631.0,57919.0,5579.0,143760.0,139436.0,373.0,139809.0
2021,3,Río Negro,61.97,1250.0,5570.0,68991.0,373.0,1488.0,2282.0,34011.0,20009.0,133974.0,144084.0,501.0,144585.0
2021,3,Salta,55.96,1010.0,200.0,41431.0,70104.0,6962.0,3878.0,67010.0,6327.0,196922.0,195831.0,2.0,195833.0
2021,3,San Juan,39.46,180.0,3330.0,59873.0,7520.0,1325.0,3380.0,278.0,4641.0,80527.0,79227.0,256.0,79483.0
